Date,Open,Close,sma_20,mad,sigma,z,regime,days_in,p_up,base_p_up,price_vel_5,dmad_5,mad_price_contrib_5,mad_sma_contrib_5,price_share_5,sig_cross_up,sig_rollback
1999-07-16,88.0441,88.3947,85.4909,3.285,3.0232,1.0866,2.0,2.0,0.0575,0.1949,0.009342,-0.7267,0.8951,-1.6152,0.3566,False,False
1999-07-19,88.6285,87.8104,85.6955,2.4085,3.0202,0.7975,1.0,1.0,0.6481,0.504,0.00715,-0.8007,0.6928,-1.4878,0.3177,False,True
1999-07-20,87.3429,86.0086,85.8002,0.2424,3.0171,0.0803,1.0,2.0,0.2607,0.504,-0.009977,-2.267,-1.0053,-1.2846,-0.439,False,False
1999-07-21,86.0768,85.9112,85.9292,-0.021,3.0131,-0.007,-1.0,1.0,0.8548,0.6718,-0.016611,-2.7264,-1.6895,-1.083,-0.6094,False,False
1999-07-22,85.6678,84.7815,86.0222,-1.4635,3.0123,-0.4858,-1.0,2.0,0.6489,0.6718,-0.03567,-4.4949,-3.7531,-0.9081,-0.8052,False,False
1999-07-23,85.1808,84.6159,86.1381,-1.799,3.0134,-0.597,-1.0,3.0,0.5854,0.6718,-0.04275,-5.0841,-4.5463,-0.7649,-0.856,False,False
1999-07-26,84.0704,83.9925,86.2331,-2.6676,3.0204,-0.8832,-1.0,4.0,0.414,0.6718,-0.043478,-5.0761,-4.6667,-0.6401,-0.8794,False,False
1999-07-27,84.7717,84.6938,86.3129,-1.9118,3.0245,-0.6321,-1.0,5.0,0.5647,0.6718,-0.015287,-2.1541,-1.5821,-0.6055,-0.7232,False,False
1999-07-28,84.9275,84.9665,86.3675,-1.6489,3.0248,-0.5451,-1.0,6.0,0.6155,0.6718,-0.010996,-1.6279,-1.1302,-0.5158,-0.6866,False,False
1999-07-29,84.1094,83.7783,86.2867,-2.9941,3.0298,-0.9882,-1.0,7.0,0.354,0.6718,-0.011833,-1.5306,-1.2333,-0.3156,-0.7962,False,False
1999-07-30,84.0315,82.7459,86.1221,-4.0802,3.0423,-1.3412,-2.0,1.0,0.8391,0.7568,-0.0221,-2.2811,-2.3521,0.0194,-0.9918,False,False
1999-08-02,82.7459,82.9407,85.9243,-3.5973,3.0466,-1.1808,-2.0,2.0,0.8946,0.7568,-0.012523,-0.9298,-1.3138,0.3722,-0.7792,False,False
1999-08-03,83.3497,82.5511,85.7081,-3.8243,3.0506,-1.2536,-2.0,3.0,0.8718,0.7568,-0.025299,-1.9126,-2.6948,0.7327,-0.7862,False,False
1999-08-04,82.7264,81.4213,85.4296,-4.9228,3.0672,-1.605,-2.0,4.0,0.7006,0.7568,-0.041724,-3.274,-4.5684,1.1519,-0.7986,False,False
1999-08-05,81.5771,82.1615,85.1846,-3.6795,3.0677,-1.1994,-2.0,5.0,0.8891,0.7568,-0.019298,-0.6854,-2.0402,1.3413,-0.6033,False,False
1999-08-06,81.7914,81.2655,84.8691,-4.4343,3.0715,-1.4437,-2.0,6.0,0.7925,0.7568,-0.017891,-0.3542,-1.9025,1.5418,-0.5524,False,False
1999-08-09,81.4019,81.0902,84.5642,-4.2842,3.0438,-1.4075,-2.0,7.0,0.81,0.7568,-0.022311,-0.6868,-2.3798,1.6773,-0.5866,False,False
1999-08-10,80.9538,80.1942,84.2302,-5.0328,3.0383,-1.6565,-2.0,8.0,0.6668,0.7568,-0.028552,-1.2085,-3.087,1.843,-0.6262,False,False
1999-08-11,80.837,81.1681,83.9205,-3.3909,3.0284,-1.1197,-2.0,9.0,0.9108,0.7568,-0.00311,1.5319,-0.3225,1.8592,-0.1478,False,False
1999-08-12,81.4603,81.1194,83.5806,-3.034,3.0203,-1.0045,-2.0,10.0,0.9355,0.7568,-0.012684,0.6455,-1.3236,1.9774,-0.401,False,False
1999-08-13,82.0447,82.9992,83.3108,-0.3755,3.0027,-0.125,-1.0,1.0,0.8066,0.6543,0.021333,4.0589,2.0966,1.8775,0.5276,False,False
1999-08-16,82.9796,83.3692,83.0887,0.3364,2.9758,0.1131,1.0,1.0,0.2743,0.502,0.028104,4.6206,2.7244,1.7699,0.6062,True,False
1999-08-17,83.7978,83.9146,82.984,1.109,2.9641,0.3741,1.0,2.0,0.408,0.502,0.046393,6.1418,4.3845,1.485,0.747,False,False
1999-08-18,83.6517,83.3108,82.854,0.5483,2.9474,0.186,1.0,3.0,0.309,0.502,0.026398,3.9392,2.5578,1.2801,0.6665,False,False
1999-08-19,82.5121,82.629,82.7464,-0.142,2.9262,-0.0485,-1.0,1.0,0.8358,0.6556,0.01861,2.892,1.8296,1.0095,0.6444,False,False
1999-08-20,82.9407,83.4666,82.6889,0.9317,2.9201,0.3191,1.0,1.0,0.374,0.499,0.005632,1.3072,0.5548,0.745,0.4268,True,False
1999-08-23,84.0315,85.0638,82.7425,2.7289,2.9223,0.9338,1.0,2.0,0.7149,0.499,0.020327,2.3925,1.9378,0.407,0.8264,False,False
1999-08-24,84.8106,85.3755,82.7766,3.0441,2.9254,1.0406,2.0,1.0,0.0488,0.194,0.017409,1.9351,1.659,0.243,0.8722,False,False
1999-08-25,85.5119,86.252,82.8408,3.9549,2.9313,1.3492,2.0,2.0,0.134,0.194,0.035305,3.4066,3.2752,0.0153,0.9954,False,False
1999-08-26,86.1936,85.2197,82.9129,2.7068,2.9315,0.9234,1.0,1.0,0.7145,0.502,0.031353,2.8489,2.9577,-0.1954,0.938,False,True
1999-08-27,85.3171,84.1873,82.985,1.4282,2.9312,0.4872,1.0,2.0,0.4725,0.502,0.008635,0.4964,0.8438,-0.3517,0.7058,False,False
1999-08-30,84.3626,82.629,82.9694,-0.412,2.9318,-0.1405,-1.0,1.0,0.8034,0.6568,-0.028623,-3.1409,-2.9588,-0.2746,-0.9151,False,False
1999-08-31,82.8628,82.3174,82.9577,-0.7779,2.9327,-0.2652,-1.0,2.0,0.7495,0.6568,-0.035819,-3.822,-3.7439,-0.2201,-0.9445,False,False
1999-09-01,82.8628,83.3303,83.0532,0.3325,2.9128,0.1142,1.0,1.0,0.2695,0.502,-0.033875,-3.6224,-3.4946,-0.2548,-0.932,True,False
1999-09-02,82.3563,82.3466,83.0624,-0.8693,2.8945,-0.3003,-1.0,1.0,0.7351,0.6593,-0.033714,-3.5761,-3.5193,-0.1816,-0.9509,False,False
1999-09-03,84.0705,84.7522,83.2368,1.7881,2.7829,0.6425,1.0,1.0,0.5654,0.502,0.00671,0.36,0.6546,-0.2971,0.6879,True,False
1999-09-07,84.8106,84.4405,83.4043,1.2272,2.7388,0.4481,1.0,2.0,0.4497,0.502,0.021923,1.6392,2.119,-0.515,0.8045,False,False
1999-09-08,84.051,84.0315,83.5961,0.5181,2.6898,0.1926,1.0,3.0,0.3073,0.502,0.020823,1.296,2.0293,-0.7597,0.7276,False,False
1999-09-09,83.9925,83.9925,83.7374,0.3038,2.6357,0.1153,1.0,4.0,0.2694,0.502,0.007947,-0.0287,0.7861,-0.8146,0.4911,False,False
1999-09-10,84.9275,84.6938,83.9161,0.9183,2.5755,0.3565,1.0,5.0,0.3964,0.502,0.028504,1.7876,2.746,-1.0079,0.7315,False,False
1999-09-13,84.2263,84.1191,83.9721,0.1748,2.5683,0.0681,1.0,6.0,0.2478,0.502,-0.00747,-1.6133,-0.7513,-0.8741,-0.4622,False,False
1999-09-14,83.564,83.564,83.9818,-0.5,2.5474,-0.1963,-1.0,1.0,0.7844,0.6606,-0.01038,-1.7272,-1.0541,-0.6911,-0.604,False,False
1999-09-15,84.4211,82.2394,83.8981,-2.0168,2.516,-0.8016,-1.0,2.0,0.439,0.6606,-0.021326,-2.5349,-2.223,-0.3671,-0.8583,False,False
1999-09-16,82.5901,82.5609,83.8606,-1.5742,2.512,-0.6267,-1.0,3.0,0.5495,0.6606,-0.017045,-1.878,-1.7614,-0.1492,-0.9219,False,False
1999-09-17,82.9008,83.604,83.9093,-0.3652,2.5115,-0.1454,-1.0,4.0,0.8055,0.6606,-0.012867,-1.2834,-1.3083,0.0081,-0.9939,False,False
1999-09-20,83.7212,83.4868,83.9103,-0.5073,2.5129,-0.2019,-1.0,5.0,0.782,0.6606,-0.007517,-0.6821,-0.7613,0.074,-0.9114,False,False
1999-09-21,82.6664,81.7288,83.7436,-2.4652,2.5222,-0.9774,-1.0,6.0,0.3337,0.6606,-0.021962,-1.9652,-2.3009,0.2915,-0.8876,False,False
1999-09-22,82.0413,81.6409,83.5568,-2.3468,2.5274,-0.9285,-1.0,7.0,0.3618,0.6606,-0.007278,-0.33,-0.7504,0.4179,-0.6423,False,False
1999-09-23,82.3929,79.9317,83.2408,-4.14,2.5465,-1.6258,-2.0,1.0,0.7041,0.7769,-0.031845,-2.5657,-3.4255,0.7753,-0.8154,False,False
1999-09-24,79.8535,79.8535,82.9725,-3.9059,2.5639,-1.5234,-2.0,2.0,0.7677,0.7769,-0.04486,-3.5407,-4.8801,1.1731,-0.8062,False,False
1999-09-27,80.4786,80.381,82.7822,-2.9873,2.5758,-1.1598,-2.0,3.0,0.9139,0.7769,-0.037202,-2.48,-3.9793,1.4035,-0.7393,False,False
1999-09-28,79.9708,80.2247,82.662,-3.0381,2.5755,-1.1796,-2.0,4.0,0.9088,0.7769,-0.018404,-0.5729,-1.9318,1.3482,-0.589,False,False
1999-09-29,80.2833,79.2675,82.5095,-4.0899,2.5919,-1.5779,-2.0,5.0,0.735,0.7769,-0.029071,-1.7431,-3.1165,1.3213,-0.7023,False,False
1999-09-30,79.6582,80.4786,82.3669,-2.3463,2.5976,-0.9033,-1.0,1.0,0.3624,0.6441,0.006843,1.7937,0.6956,1.0859,0.3904,False,False
1999-10-01,79.9708,80.3028,82.2647,-2.4431,2.6011,-0.9393,-1.0,2.0,0.3418,0.6441,0.005626,1.4628,0.5732,0.8814,0.394,False,False
1999-10-04,80.7521,81.7288,82.1136,-0.4708,2.5998,-0.1811,-1.0,3.0,0.7776,0.6441,0.016768,2.5166,1.657,0.8181,0.6695,False,False
1999-10-05,81.7093,81.6507,81.9741,-0.3961,2.5997,-0.1524,-1.0,4.0,0.7899,0.6441,0.017775,2.642,1.7533,0.8425,0.6754,False,False
1999-10-06,81.7288,82.9008,81.9175,1.1861,2.5858,0.4587,1.0,1.0,0.4459,0.494,0.045835,5.276,4.3307,0.7141,0.8585,True,False
1999-10-07,83.0473,82.432,81.8395,0.7188,2.5812,0.2785,1.0,2.0,0.3375,0.494,0.024272,3.0651,2.3526,0.6398,0.7862,False,False
1999-10-08,82.3539,83.6822,81.7889,2.2624,2.5663,0.8816,1.0,3.0,0.7018,0.494,0.042082,4.7055,3.9469,0.5686,0.8741,False,False
1999-10-11,83.5064,83.5454,81.7602,2.1368,2.5515,0.8375,1.0,4.0,0.6779,0.494,0.022227,2.6075,2.1279,0.4229,0.8342,False,False
1999-10-12,83.2133,82.2562,81.6948,0.6825,2.5237,0.2704,1.0,5.0,0.3329,0.494,0.007416,1.0785,0.7311,0.3395,0.6829,False,False
1999-10-13,81.6897,80.127,81.5892,-1.8248,2.4966,-0.7309,-1.0,1.0,0.4816,0.6491,-0.033459,-3.0109,-3.5249,0.4097,-0.8959,False,False
1999-10-14,80.3126,80.1075,81.4665,-1.6965,2.4875,-0.682,-1.0,2.0,0.5111,0.6491,-0.028199,-2.4153,-2.951,0.4656,-0.8637,False,False
1999-10-15,78.7597,78.0565,81.1892,-4.0134,2.5014,-1.6045,-2.0,1.0,0.7284,0.7857,-0.067227,-6.2758,-7.4965,0.7683,-0.907,False,False
1999-10-18,78.0955,78.6229,80.946,-2.9546,2.5072,-1.1785,-2.0,2.0,0.9146,0.7857,-0.05892,-5.0914,-6.4458,1.0356,-0.8616,False,False
1999-10-19,79.502,79.3848,80.8288,-1.819,2.511,-0.7244,-1.0,1.0,0.4779,0.6446,-0.034908,-2.5015,-3.6829,1.091,-0.7715,False,False
1999-10-20,79.8536,80.1661,80.755,-0.7346,2.5046,-0.2933,-1.0,2.0,0.7258,0.6446,0.000488,1.0902,0.0491,1.0406,0.0451,False,False
1999-10-21,79.5215,80.6349,80.7902,-0.1926,2.4976,-0.0771,-1.0,3.0,0.8185,0.6446,0.006584,1.5039,0.6553,0.8388,0.4386,False,False
1999-10-22,81.1037,81.3186,80.8634,0.5597,2.489,0.2249,1.0,1.0,0.3042,0.49,0.041792,4.5731,3.9891,0.4005,0.9088,True,False
1999-10-25,80.8303,80.9084,80.8898,0.023,2.4787,0.0093,1.0,2.0,0.2014,0.49,0.029068,2.9776,2.8241,0.0694,0.976,False,False
1999-10-26,81.3772,79.8926,80.8732,-1.2274,2.4729,-0.4963,-1.0,1.0,0.6201,0.6483,0.006398,0.5916,0.6435,-0.0556,0.9204,False,False
1999-10-27,80.2442,81.3381,80.9767,0.4442,2.4557,0.1809,1.0,1.0,0.2773,0.4861,0.014619,1.1789,1.4345,-0.2726,0.8403,True,False
1999-10-28,82.7836,84.1119,81.1584,3.5114,2.4526,1.4317,2.0,1.0,0.1714,0.193,0.04312,3.704,3.9886,-0.4378,0.9011,False,False
1999-10-29,84.9128,85.6355,81.425,4.9167,2.4538,2.0037,3.0,1.0,0.02,0.02,0.053086,4.357,4.7932,-0.6558,0.8796,False,False
1999-11-01,85.323,84.737,81.5754,3.731,2.452,1.5216,2.0,1.0,0.2249,0.195,0.04732,3.708,4.3496,-0.8091,0.8432,False,False
1999-11-02,84.9909,84.1314,81.6995,2.8907,2.4489,1.1804,2.0,2.0,0.0791,0.195,0.053056,4.118,4.8927,-0.9821,0.8328,False,False
1999-11-03,85.0105,84.6979,81.7893,3.4341,2.4369,1.4092,2.0,3.0,0.1627,0.195,0.041307,2.9898,3.8306,-0.9594,0.7997,False,False
1999-11-04,85.4792,85.3425,81.9349,3.9929,2.4268,1.6453,2.0,4.0,0.3108,0.195,0.01463,0.4815,1.3844,-0.9098,0.6034,False,False
1999-11-05,86.6512,86.1824,82.0599,4.7835,2.4127,1.9826,2.0,5.0,0.6004,0.195,0.006387,-0.1332,0.6043,-0.7366,0.4506,False,False
1999-11-08,85.6355,86.2606,82.1956,4.7124,2.4086,1.9565,2.0,6.0,0.5778,0.195,0.017981,0.9814,1.6831,-0.719,0.7007,False,False
1999-11-09,86.5731,85.4499,82.3553,3.6215,2.3959,1.5116,2.0,7.0,0.2187,0.195,0.015672,0.7309,1.4871,-0.7675,0.6596,False,False
1999-11-10,85.1667,86.0848,82.6532,3.9863,2.3805,1.6745,2.0,8.0,0.3336,0.195,0.016375,0.5522,1.5468,-1.0035,0.6065,False,False
1999-11-11,86.3778,86.5731,82.9765,4.1544,2.3694,1.7533,2.0,9.0,0.3987,0.195,0.01442,0.1616,1.3625,-1.2032,0.531,False,False
1999-11-12,87.0419,87.3545,83.4414,4.4795,2.3694,1.8906,2.0,10.0,0.5197,0.195,0.013599,-0.304,1.2816,-1.5815,0.4476,False,False
1999-11-15,87.4131,87.5596,83.8882,4.193,2.3723,1.7675,2.0,11.0,0.4109,0.195,0.015059,-0.5194,1.4214,-1.9331,0.4237,False,False
1999-11-16,87.8624,88.2921,84.3336,4.4834,2.3813,1.8828,2.0,12.0,0.5127,0.195,0.033261,0.8619,3.0747,-2.2406,0.5785,False,False
1999-11-17,88.9172,88.5265,84.7516,4.2641,2.3899,1.7842,2.0,13.0,0.4254,0.195,0.028363,0.2778,2.6405,-2.3704,0.527,False,False
1999-11-18,89.0344,89.1516,85.1774,4.4577,2.3979,1.859,2.0,14.0,0.4915,0.195,0.029784,0.3033,2.7633,-2.4688,0.5281,False,False
1999-11-19,89.0149,89.0735,85.5652,3.9386,2.4016,1.64,2.0,15.0,0.3068,0.195,0.019679,-0.5409,1.8539,-2.3843,0.4374,False,False
1999-11-22,89.0344,89.0539,85.9725,3.4602,2.4042,1.4392,2.0,16.0,0.1778,0.195,0.017067,-0.7328,1.62,-2.3404,0.409,False,False
1999-11-23,89.2883,88.2725,86.3915,2.131,2.4016,0.8873,1.0,1.0,0.6998,0.4861,-0.000222,-2.3524,-0.0217,-2.3313,-0.0092,False,True
1999-11-24,87.9796,88.7414,86.7616,2.2309,2.3972,0.9306,1.0,2.0,0.7223,0.4861,0.002428,-2.0332,0.2368,-2.265,0.0946,False,False
1999-11-26,89.0539,88.4093,86.9765,1.6207,2.3901,0.6781,1.0,3.0,0.5787,0.4861,-0.008326,-2.8371,-0.826,-2.0349,-0.2887,False,False
1999-11-29,88.0577,88.0968,87.0996,1.1319,2.3713,0.4773,1.0,4.0,0.4526,0.4861,-0.010965,-2.8067,-1.0961,-1.7417,-0.3863,False,False
1999-11-30,87.9795,87.0614,87.2158,-0.1773,2.3606,-0.0751,-1.0,1.0,0.8223,0.6495,-0.022374,-3.6375,-2.2927,-1.4281,-0.6162,False,False
1999-12-01,87.081,87.7647,87.3974,0.4185,2.352,0.1779,1.0,1.0,0.2804,0.4841,-0.005753,-1.7125,-0.5762,-1.1462,-0.3345,True,False
1999-12-02,87.9014,88.2921,87.5772,0.8097,2.3416,0.3458,1.0,2.0,0.3717,0.4841,-0.005063,-1.4212,-0.5047,-0.9237,-0.3534,False,False
1999-12-03,89.4055,89.9134,87.8057,2.3442,2.3436,1.0002,2.0,1.0,0.0471,0.1875,0.017013,0.7235,1.6336,-0.9222,0.6392,False,False
1999-12-06,89.7181,89.2492,87.959,1.4456,2.3422,0.6172,1.0,1.0,0.5375,0.4841,0.013082,0.3137,1.2726,-0.963,0.5692,False,True
1999-12-07,89.5618,88.5265,88.0723,0.513,2.3414,0.2191,1.0,2.0,0.3071,0.4841,0.016828,0.6903,1.6465,-0.9676,0.6299,False,False
1999-12-08,88.3507,87.96,88.1978,-0.2704,2.3417,-0.1155,-1.0,1.0,0.8086,0.6507,0.002225,-0.6888,0.2226,-0.91,0.1966,False,False
1999-12-09,88.6437,88.3898,88.3131,0.0868,2.34,0.0371,1.0,1.0,0.2197,0.4801,0.001107,-0.723,0.1104,-0.8326,0.1171,True,False
1999-12-10,88.9367,88.6828,88.4186,0.2979,2.3374,0.1274,1.0,2.0,0.2595,0.4801,-0.013687,-2.0463,-1.3836,-0.6911,-0.6669,False,False
1999-12-13,88.4093,88.839,88.4928,0.3897,2.3363,0.1668,1.0,3.0,0.2782,0.4801,-0.004596,-1.0559,-0.4599,-0.6008,-0.4336,False,False
1999-12-14,88.5265,87.9796,88.5138,-0.6072,2.3367,-0.2599,-1.0,1.0,0.7484,0.6519,-0.006178,-1.1202,-0.6254,-0.5018,-0.5548,False,False
1999-12-15,87.7452,88.4484,88.5216,-0.0828,2.337,-0.0354,-1.0,2.0,0.8387,0.6519,0.005552,0.1876,0.5526,-0.3661,0.6015,False,False
1999-12-16,88.8781,88.839,88.5372,0.3397,2.3368,0.1454,1.0,1.0,0.2639,0.4741,0.005083,0.2529,0.504,-0.2523,0.6664,True,False
1999-12-17,89.6054,89.4096,88.5501,0.9612,2.3263,0.4132,1.0,2.0,0.407,0.4741,0.008196,0.6633,0.8051,-0.1472,0.8455,False,False
1999-12-20,89.3312,88.7634,88.5346,0.2577,2.3255,0.1108,1.0,3.0,0.248,0.4741,-0.000852,-0.132,-0.085,-0.0471,-0.6433,False,False
1999-12-21,88.7242,90.1145,88.5877,1.6943,2.3248,0.7288,1.0,4.0,0.596,0.4741,0.024266,2.3015,2.329,-0.082,0.966,False,False
1999-12-22,89.997,90.3495,88.6915,1.835,2.3259,0.789,1.0,5.0,0.6306,0.4741,0.021494,1.9179,2.0656,-0.188,0.9166,False,False
1999-12-23,90.8684,91.7887,88.8439,3.2083,2.331,1.3764,2.0,1.0,0.1417,0.1871,0.033203,2.8686,3.1105,-0.3341,0.903,False,False
1999-12-27,91.7985,91.6614,89.0065,2.8965,2.3329,1.2416,2.0,2.0,0.0966,0.1871,0.025186,1.9352,2.3856,-0.4979,0.8273,False,False
1999-12-28,91.4069,91.6027,89.1818,2.6428,2.3328,1.1329,2.0,3.0,0.0701,0.1871,0.031987,2.3851,3.0177,-0.7065,0.8103,False,False
1999-12-29,91.681,91.9943,89.4284,2.7892,2.3246,1.1998,2.0,4.0,0.0855,0.1871,0.02086,1.0949,1.9864,-0.9139,0.6849,False,False
1999-12-30,92.1901,91.8866,89.6345,2.451,2.3188,1.057,2.0,5.0,0.0557,0.1871,0.017014,0.6159,1.6319,-1.0263,0.6139,False,False
1999-12-31,92.0139,92.0335,89.8216,2.4034,2.3147,1.0383,2.0,6.0,0.0527,0.1871,0.002667,-0.8049,0.2596,-1.0623,0.1964,False,False
2000-01-03,92.8951,91.1328,89.8826,1.3718,2.3019,0.596,1.0,1.0,0.5167,0.4741,-0.005768,-1.5246,-0.5722,-0.9613,-0.3731,False,True
2000-01-04,89.9382,87.5689,89.7985,-2.5462,2.3034,-1.1054,-2.0,1.0,0.9331,0.7891,-0.044036,-5.189,-4.7237,-0.7043,-0.8702,False,False
2000-01-05,87.6864,87.7256,89.7585,-2.3174,2.3048,-1.0055,-2.0,2.0,0.9508,0.7891,-0.046402,-5.1066,-4.9788,-0.3763,-0.9297,False,False
2000-01-06,87.4906,86.3157,89.6763,-3.8934,2.3183,-1.6794,-2.0,3.0,0.6814,0.7891,-0.060629,-6.3444,-6.7055,-0.0484,-0.9928,False,False
2000-01-07,87.9214,91.3286,89.8232,1.6483,2.3114,0.7131,1.0,1.0,0.5818,0.4721,-0.00766,-0.7551,-0.7592,-0.0018,-0.9977,False,False
2000-01-10,91.6419,91.6419,89.9712,1.8231,2.2916,0.7956,1.0,2.0,0.6277,0.4721,0.005586,0.4512,0.5454,-0.0967,0.8494,False,False
2000-01-11,91.3677,90.5453,90.0565,0.5399,2.2766,0.2371,1.0,3.0,0.3147,0.4721,0.03399,3.0861,3.2695,-0.2849,0.9199,False,False
2000-01-12,90.604,89.6445,90.1397,-0.5524,2.2601,-0.2444,-1.0,1.0,0.758,0.6542,0.021875,1.765,2.1525,-0.4253,0.835,False,False
2000-01-13,90.5257,90.8586,90.2603,0.6586,2.2511,0.2926,1.0,1.0,0.3396,0.4661,0.052632,4.552,4.9671,-0.6427,0.8854,True,False
2000-01-14,91.8181,92.0923,90.4229,1.8127,2.2513,0.8052,1.0,2.0,0.6244,0.4661,0.008362,0.1644,0.8143,-0.6512,0.5556,False,False
2000-01-18,91.074,91.3677,90.5208,0.9269,2.2514,0.4117,1.0,3.0,0.4032,0.4661,-0.002992,-0.8962,-0.2973,-0.6016,-0.3307,False,False
2000-01-19,91.0544,92.1118,90.6882,1.5455,2.249,0.6872,1.0,4.0,0.5593,0.4661,0.017301,1.0056,1.6744,-0.6859,0.7094,False,False
2000-01-20,92.0922,90.702,90.7176,-0.0173,2.2492,-0.0077,-1.0,1.0,0.8515,0.6554,0.011796,0.5351,1.166,-0.6371,0.6467,False,False
2000-01-21,91.1719,90.5061,90.7254,-0.2424,2.2494,-0.1077,-1.0,2.0,0.8166,0.6554,-0.00388,-0.9009,-0.3905,-0.514,-0.4317,False,False
2000-01-24,91.2698,87.9409,90.5331,-2.9476,2.2589,-1.3049,-2.0,1.0,0.882,0.7939,-0.045078,-4.7603,-4.8597,-0.1252,-0.9749,False,False
2000-01-25,88.0487,88.9397,90.397,-1.6385,2.2607,-0.7248,-1.0,1.0,0.4864,0.651,-0.026575,-2.5655,-2.7747,0.1393,-0.9522,False,False
2000-01-26,88.3521,88.2346,90.2286,-2.2598,2.2643,-0.998,-1.0,2.0,0.3308,0.651,-0.042092,-3.8053,-4.4935,0.521,-0.8961,False,False
2000-01-27,88.8809,87.8823,90.023,-2.4359,2.2712,-1.0725,-2.0,1.0,0.9423,0.7955,-0.031087,-2.4186,-3.2866,0.7904,-0.8061,False,False
2000-01-28,87.3731,85.1408,89.6857,-5.3381,2.3002,-2.3207,-3.0,,,,-0.059281,-5.0957,-6.6381,1.2212,-0.8446,False,False
2000-01-31,85.1016,87.4514,89.4566,-2.2929,2.3066,-0.994,-1.0,1.0,0.3224,0.6467,-0.005566,0.6547,-0.5726,1.231,-0.3175,False,False
2000-02-01,87.5689,88.313,89.3156,-1.1353,2.3078,-0.4919,-1.0,2.0,0.6188,0.6467,-0.007046,0.5033,-0.7176,1.2245,-0.3695,False,False
2000-02-02,88.5284,88.3913,89.3567,-1.0921,2.3075,-0.4733,-1.0,3.0,0.6295,0.6467,0.001776,1.1676,0.1792,0.9864,0.1538,False,False
2000-02-03,88.2738,89.7229,89.4566,0.2968,2.3067,0.1287,1.0,1.0,0.2591,0.4582,0.020944,2.7327,2.0453,0.6313,0.7642,True,False
2000-02-04,89.7229,89.3508,89.6083,-0.2882,2.3071,-0.1249,-1.0,1.0,0.7987,0.6502,0.049448,5.0499,4.7254,0.0866,0.982,False,False
2000-02-07,89.3313,89.2138,89.5026,-0.3237,2.3066,-0.1404,-1.0,2.0,0.7928,0.6502,0.020152,1.9691,1.9818,-0.0516,0.9746,False,False
2000-02-08,90.2124,90.4278,89.4419,1.0903,2.3068,0.4726,1.0,1.0,0.4289,0.4562,0.023947,2.2256,2.3132,-0.1397,0.9431,True,False
2000-02-09,90.5257,88.5284,89.341,-0.918,2.3069,-0.3979,-1.0,1.0,0.6771,0.6525,0.00155,0.1742,0.1562,0.0177,0.8983,False,False
2000-02-10,88.7438,88.7046,89.294,-0.6645,2.3072,-0.288,-1.0,2.0,0.7318,0.6525,-0.011349,-0.9613,-1.1555,0.1832,-0.8631,False,False
2000-02-11,88.8809,86.9031,89.0963,-2.5237,2.3066,-1.0941,-2.0,1.0,0.925,0.7895,-0.027395,-2.2355,-2.8877,0.5892,-0.8305,False,False
2000-02-14,87.5885,87.4122,88.8623,-1.6589,2.3057,-0.7195,-1.0,1.0,0.4893,0.6482,-0.020194,-1.3351,-2.0952,0.7325,-0.7409,False,False
2000-02-15,87.2556,88.4011,88.7139,-0.3539,2.3062,-0.1534,-1.0,2.0,0.7846,0.6482,-0.022412,-1.4442,-2.3007,0.8235,-0.7364,False,False
2000-02-16,87.9605,87.0989,88.4633,-1.5665,2.3079,-0.6787,-1.0,3.0,0.5133,0.6482,-0.016147,-0.6485,-1.6669,1.0078,-0.6232,False,False
2000-02-17,87.9997,86.6486,88.2606,-1.8604,2.3091,-0.8057,-1.0,4.0,0.4387,0.6482,-0.023179,-1.196,-2.417,1.1927,-0.6696,False,False
2000-02-18,87.0206,84.7883,87.9747,-3.7581,2.3207,-1.6194,-2.0,1.0,0.723,0.791,-0.024335,-1.2344,-2.588,1.3228,-0.6618,False,False
2000-02-22,84.71,84.5729,87.8063,-3.8232,2.3351,-1.6373,-2.0,2.0,0.7122,0.791,-0.032482,-2.1644,-3.4856,1.2486,-0.7363,False,False
2000-02-23,84.9841,85.5716,87.6379,-2.4148,2.3414,-1.0313,-2.0,3.0,0.9379,0.791,-0.032008,-2.0609,-3.3865,1.2574,-0.7292,False,False
2000-02-24,85.6499,83.8484,87.4186,-4.2579,2.3572,-1.8064,-2.0,4.0,0.5991,0.791,-0.03732,-2.6915,-4.0417,1.2459,-0.7644,False,False
2000-02-25,84.71,83.5449,87.2017,-4.3771,2.374,-1.8438,-2.0,5.0,0.572,0.791,-0.035819,-2.5167,-3.8776,1.2674,-0.7537,False,False
2000-02-28,83.5743,85.2974,87.2096,-2.2417,2.3796,-0.9421,-1.0,1.0,0.3505,0.6399,0.006005,1.5164,0.6103,0.897,0.4049,False,False
2000-02-29,85.2583,86.1199,87.143,-1.188,2.3806,-0.4991,-1.0,2.0,0.6085,0.6399,0.018291,2.6352,1.8176,0.7702,0.7024,False,False
2000-03-01,86.2374,86.7465,87.0647,-0.3668,2.3795,-0.1542,-1.0,3.0,0.7799,0.6399,0.01373,2.0479,1.3594,0.6608,0.6729,False,False
2000-03-02,86.9031,86.8052,86.9854,-0.2075,2.379,-0.0872,-1.0,4.0,0.8061,0.6399,0.035264,4.0504,3.4133,0.4991,0.8724,False,False
